# Well Angle,Fracture 1,Fracture 2,Fracture 3,Pressure Drop
1.017400344236839516e+01,1.553838318515643202e+01,4.100932116514000114e+01,4.345229564970357927e+01,2.035574042984888479e+02
1.027321788631636146e+01,1.556192034670225688e+01,4.140671491410283522e+01,4.303136473919491323e+01,2.048529867557776356e+02
1.037241688913579019e+01,1.558329103855480824e+01,4.179742393996099281e+01,4.261928502148420961e+01,2.061301157861021522e+02
1.047160030578808509e+01,1.560258581575464731e+01,4.218164281147289785e+01,4.221577137277245839e+01,2.073892507142826389e+02
1.057076799137364453e+01,1.561989108163544060e+01,4.255955808299867016e+01,4.182055083536588569e+01,2.086308344705326476e+02
1.066991980113306226e+01,1.563528930793775729e+01,4.293134871195704250e+01,4.143336198010518956e+01,2.098552943335057535e+02
1.076905559044837979e+01,1.564885924154018682e+01,4.329718645044313519e+01,4.105395430801667800e+01,2.110630426337048675e+02
1.086817521484427651e+01,1.566067609872546562e+01,4.365723621283818545e+01,4.068208768843636136e+01,2.122544774196126696e+02
1.096727852998931141e+01,1.567081174782759767e+01,4.401165642109802434e+01,4.031753183107439042e+01,2.134299830887613041e+02
1.106636539169711675e+01,1.567933488104367790e+01,4.436059932927432925e+01,3.996006578968198397e+01,2.145899309858053527e+02
1.116543565592761844e+01,1.568631117613573345e+01,4.470421132870136205e+01,3.960947749516290628e+01,2.157346799695575328e+02
1.126448917878823330e+01,1.569180344869255350e+01,4.504263323517114515e+01,3.926556331613630135e+01,2.168645769507814407e+02
1.136352581653508942e+01,1.569587179557435341e+01,4.537600055931695664e+01,3.892812764510868817e+01,2.179799574024625883e+02
1.146254542557419498e+01,1.569857373011561918e+01,4.570444376133519171e+01,3.859698250854918200e+01,2.190811458441398258e+02
1.156154786246267641e+01,1.569996430962129175e+01,4.602808849108689060e+01,3.827194719929182298e+01,2.201684563018024789e+02
1.166053298390993120e+01,1.570009625565176314e+01,4.634705581454553425e+01,3.795284792980270794e+01,2.212421927447355756e+02
1.175950064677884832e+01,1.569902006755758350e+01,4.666146242748471451e+01,3.763951750495770199e+01,2.223026495006413654e+02
1.185845070808697876e+01,1.569678412969151893e+01,4.697142085723348259e+01,3.733179501307500203e+01,2.233501116502739876e+02
1.195738302500772221e+01,1.569343481269584117e+01,4.727703965326744395e+01,3.702952553403670777e+01,2.243848554027046873e+02
1.205629745487150828e+01,1.568901656923464571e+01,4.757842356734728639e+01,3.673255986341806079e+01,2.254071484523386175e+02
1.215519385516697248e+01,1.568357202451506538e+01,4.787567372386729403e+01,3.644075425161764059e+01,2.264172503186956646e+02
1.225407208354212685e+01,1.567714206191878290e+01,4.816888778102594415e+01,3.615397015705528361e+01,2.274154126698687435e+02
1.235293199780553763e+01,1.566976590404154734e+01,4.845816008339125602e+01,3.587207401256719663e+01,2.284018796306086188e+02
1.245177345592747642e+01,1.566148118941879019e+01,4.874358180639097071e+01,3.559493700419023554e+01,2.293768880758385933e+02
1.255059631604109782e+01,1.565232404519828435e+01,4.902524109322069990e+01,3.532243486158100865e+01,2.303406679104004127e+02
1.264940043644359058e+01,1.564232915599970042e+01,4.930322318463203146e+01,3.505444765936826457e+01,2.312934423357808100e+02
1.274818567559733395e+01,1.563152982918910361e+01,4.957761054202715201e+01,3.479085962878373550e+01,2.322354281044979700e+02
1.284695189213105238e+01,1.561995805677830162e+01,4.984848296426007863e+01,3.453155897896162685e+01,2.331668357628277590e+02
1.294569894484095762e+01,1.560764457414665607e+01,5.011591769851764155e+01,3.427643772733570415e+01,2.340878698824636501e+02
1.304442669269190347e+01,1.559461891576932580e+01,5.037998954562718978e+01,3.402539153860348620e+01,2.349987292817132527e+02
1.314313499481850833e+01,1.558090946812546740e+01,5.064077096011515522e+01,3.377831957175938271e+01,2.358996072367561396e+02
1.324182371052632057e+01,1.556654351994612107e+01,5.089833214532205830e+01,3.353512433473182597e+01,2.367906916834924687e+02
1.334049269929292691e+01,1.555154730995429446e+01,5.115274114385391613e+01,3.329571154619178941e+01,2.376721654104731556e+02
1.343914182076909114e+01,1.553594607223803870e+01,5.140406392363890120e+01,3.305999000412306543e+01,2.385442062433438934e+02
1.353777093477988558e+01,1.551976407938953351e+01,5.165236445983409652e+01,3.282787146077636464e+01,2.394069872212597545e+02
1.363637990132580491e+01,1.550302468353362251e+01,5.189770481281741610e+01,3.259927050364896672e+01,2.402606767656656928e+02
1.373496858058389058e+01,1.548575035536376632e+01,5.214014520247994966e+01,3.237410444215628758e+01,2.411054388418191934e+02
1.383353683290884284e+01,1.546796272129365235e+01,5.237974407902382978e+01,3.215229319968253208e+01,2.419414331134417182e+02
1.393208451883413623e+01,1.544968259882753614e+01,5.261655819045753191e+01,3.193375921071494616e+01,2.427688150907971192e+02
1.403061149907311567e+01,1.543093003024629262e+01,5.285064264696524106e+01,3.171842732278848231e+01,2.435877362725656496e+02
1.412911763452011371e+01,1.541172431469866666e+01,5.308205098232205899e+01,3.150622470297927435e+01,2.443983442817974208e+02
1.422760278625154307e+01,1.539208403878424569e+01,5.331083521251039770e+01,3.129708074870535839e+01,2.452007829962194592e+02
1.432606681552699257e+01,1.537202710570742070e+01,5.353704589168728489e+01,3.109092700260529440e+01,2.459951926731895071e+02
1.442450958379031789e+01,1.535157076307743473e+01,5.376073216564214619e+01,3.088769707128041730e+01,2.467817100695497174e+02
1.452293095267072864e+01,1.533073162942657142e+01,5.398194182287543441e+01,3.068732654769800305e+01,2.475604685566222258e+02
1.462133078398387909e+01,1.530952571951222296e+01,5.420072134342260739e+01,3.048975293706516609e+01,2.483315982305575176e+02
1.471970893973294281e+01,1.528796846846626245e+01,5.441711594553889597e+01,3.029491558599483625e+01,2.490952260182900773e+02
1.481806528210968033e+01,1.526607475485055687e+01,5.463116963035425044e+01,3.010275561479519624e+01,2.498514757792777630e+02
1.491639967349553331e+01,1.524385892267499720e+01,5.484292522460226849e+01,2.991321585272271832e+01,2.506004684032330374e+02
1.501471197646266909e+01,1.522133480243049242e+01,5.505242442151882898e+01,2.972624077605066617e+01,2.513423219040280117e+02
1.511300205377504824e+01,1.519851573118639010e+01,5.525970782000345594e+01,2.954177644881016462e+01,2.520771515099491751e+02
1.521126976838949929e+01,1.517541457179968845e+01,5.546481496212841478e+01,2.935977046607188257e+01,2.528050697504645825e+02
1.530951498345676676e+01,1.515204373127977888e+01,5.566778436907846839e+01,2.918017189964174918e+01,2.535261865396755070e+02
1.540773756232255565e+01,1.512841517835107652e+01,5.586865357559601364e+01,2.900293124605290274e+01,2.542406092565739186e+02
1.550593736852857951e+01,1.510454046025250285e+01,5.606745916300709354e+01,2.882800037674039828e+01,2.549484428222823453e+02
1.560411426581361738e+01,1.508043071881169084e+01,5.626423679089385388e+01,2.865533249029446239e+01,2.556497897743840895e+02
1.570226811811453338e+01,1.505609670582881066e+01,5.645902122748091045e+01,2.848488206669028244e+01,2.563447503384800825e+02
1.580039878956733723e+01,1.503154879780314346e+01,5.665184637879491447e+01,2.831660482340194207e+01,2.570334224971041408e+02
1.589850614450817368e+01,1.500679701003492283e+01,5.684274531665663233e+01,2.815045767330844484e+01,2.577159020560887939e+02
1.599659004747440605e+01,1.498185101013155496e+01,5.703175030555895830e+01,2.798639868430948141e+01,2.583922827085261247e+02
1.609465036320558085e+01,1.495672013094622521e+01,5.721889282848556491e+01,2.782438704056819745e+01,2.590626560963792144e+02
1.619268695664449353e+01,1.493141338297675169e+01,5.740420361171481289e+01,2.766438300530843364e+01,2.597271118699034673e+02
1.629069969293815845e+01,1.490593946624923838e+01,5.758771264866054906e+01,2.750634788509020368e+01,2.603857377449172645e+02
1.638868843743886927e+01,1.488030678171049459e+01,5.776944922278989480e+01,2.735024399549961061e+01,2.610386195580417734e+02
1.648665305570514406e+01,1.485452344215273968e+01,5.794944192966233487e+01,2.719603462818491835e+01,2.616858413199938127e+02
1.658459341350278393e+01,1.482859728269153621e+01,5.812771869812830516e+01,2.704368401918015863e+01,2.623274852669959500e+02
1.668250937680583235e+01,1.480253587081766753e+01,5.830430681072560617e+01,2.689315731845673341e+01,2.629636319104136533e+02
1.678040081179757337e+01,1.477634651604250138e+01,5.847923292330945344e+01,2.674442056064806295e+01,2.635943600846458139e+02
1.687826758487154066e+01,1.475003627915522841e+01,5.865252308394943981e+01,2.659744063689533178e+01,2.642197469933931870e+02
1.697610956263247317e+01,1.472361198110957403e+01,5.882420275112584562e+01,2.645218526776457679e+01,2.648398682543258928e+02
1.707392661189731342e+01,1.469708021155620159e+01,5.899429681125659641e+01,2.630862297718719489e+01,2.654547979422384287e+02
1.717171859969616676e+01,1.467044733703759896e+01,5.916282959558218124e+01,2.616672306738022158e+01,2.660646086307554015e+02
1.726948539327328902e+01,1.464371950885919382e+01,5.932982489643815427e+01,2.602645559470265724e+01,2.666693714326290774e+02
1.736722686008803862e+01,1.461690267065197446e+01,5.949530598294008144e+01,2.588779134640794410e+01,2.672691560386941774e+02
1.746494286781583938e+01,1.459000256564001496e+01,5.965929561610594334e+01,2.575070181825402926e+01,2.678640307555403410e+02
1.756263328434915749e+01,1.456302474362517252e+01,5.982181606344084912e+01,2.561515919293398369e+01,2.684540625419375033e+02
1.766029797779842170e+01,1.453597456770203422e+01,5.998288911300543447e+01,2.548113631929253131e+01,2.690393170440684116e+02
1.775793681649299316e+01,1.450885722071453188e+01,6.014253608698990661e+01,2.534860669229555441e+01,2.696198586296312101e+02
1.785554966898209628e+01,1.448167771146506588e+01,6.030077785481439179e+01,2.521754443372054055e+01,2.701957504208194791e+02
1.795313640403578148e+01,1.445444088068720312e+01,6.045763484577499014e+01,2.508792427353779786e+01,2.707670543262603360e+02
1.805069689064582761e+01,1.442715140679159624e+01,6.061312706125377758e+01,2.495972153195461019e+01,2.713338310719269089e+02
1.814823099802668338e+01,1.439981381139506489e+01,6.076727408651147044e+01,2.483291210209347000e+01,2.718961402310692392e+02
1.824573859561641953e+01,1.437243246464173829e+01,6.092009510207807921e+01,2.470747243328019138e+01,2.724540402532121561e+02
1.834321955307760277e+01,1.434501159032533302e+01,6.107160889475930077e+01,2.458337951491536799e+01,2.730075884922316050e+02
1.844067374029825146e+01,1.431755527082030888e+01,6.122183386827288132e+01,2.446061086090681158e+01,2.735568412335692301e+02
1.853810102739272025e+01,1.429006745183059301e+01,6.137078805353007027e+01,2.433914449463935625e+01,2.741018537205992516e+02
1.863550128470263090e+01,1.426255194696249617e+01,6.151848911857648261e+01,2.421895893446102477e+01,2.746426801801834472e+02
1.873287438279774619e+01,1.423501244213013806e+01,6.166495437820482550e+01,2.410003317966502578e+01,2.751793738474505631e+02
1.883022019247690437e+01,1.420745249979936098e+01,6.181020080325306765e+01,2.398234669694757670e+01,2.757119869898200477e+02
1.892753858476886819e+01,1.417987556307686781e+01,6.195424502960015190e+01,2.386587940732297497e+01,2.762405709302967693e+02
1.902482943093325574e+01,1.415228495965150657e+01,6.209710336687049903e+01,2.375061167347800151e+01,2.767651760700790078e+02
1.912209260246140019e+01,1.412468390559281417e+01,6.223879180685857193e+01,2.363652428754860324e+01,2.772858519104740935e+02
1.921932797107723090e+01,1.409707550901305417e+01,6.237932603168484746e+01,2.352359845930210014e+01,2.778026470741792764e+02
1.931653540873815800e+01,1.406946277359812036e+01,6.251872142169195712e+01,2.341181580470991364e+01,2.783156093259286763e+02
1.941371478763591796e+01,1.404184860201257123e+01,6.265699306309250005e+01,2.330115833489492871e+01,2.788247855925296221e+02
1.951086598019748664e+01,1.401423579918348317e+01,6.279415575537588268e+01,2.319160844544062883e+01,2.793302219823308405e+02
1.960798885908587152e+01,1.398662707546835726e+01,6.293022401848532610e+01,2.308314890604631486e+01,2.798319638041082271e+02
1.970508329720103546e+01,1.395902504971149227e+01,6.306521209977128706e+01,2.297576285051721712e+01,2.803300555854180516e+02
1.980214916768070310e+01,1.393143225219269432e+01,6.319913398073138922e+01,2.286943376707591113e+01,2.808245410904228265e+02
1.989918634390121710e+01,1.390385112747350149e+01,6.333200338354346570e+01,2.276414548898303281e+01,2.813154633372062676e+02
1.999619469947839079e+01,1.387628403714384540e+01,6.346383377739980602e+01,2.265988218545634680e+01,2.818028646145996277e+02
2.009317410826832884e+01,1.384873326247377889e+01,6.359463838464954932e+01,2.255662835287667889e+01,2.822867864985326491e+02
2.019012444436827991e+01,1.382120100697334131e+01,6.372443018675645021e+01,2.245436880627021026e+01,2.827672698679336349e+02
2.028704558211743603e+01,1.379368939886464673e+01,6.385322193007802838e+01,2.235308867105732489e+01,2.832443549201756809e+02
2.038393739609776389e+01,1.376620049346908559e+01,6.398102613147273132e+01,2.225277337505817599e+01,2.837180811861024381e+02
2.048079976113485046e+01,1.373873627551296295e+01,6.410785508374169694e+01,2.215340864074534366e+01,2.841884875446448859e+02
2.057763255229867028e+01,1.371129866135468411e+01,6.423372086091006850e+01,2.205498047773523140e+01,2.846556122370173512e+02
2.067443564490443109e+01,1.368388950113664748e+01,6.435863532335402226e+01,2.195747517550933736e+01,2.851194928805614381e+02
2.077120891451333762e+01,1.365651058086432634e+01,6.448261012277869497e+01,2.186087929635699467e+01,2.855801664821740928e+02
2.086795223693344070e+01,1.362916362441534979e+01,6.460565670705193497e+01,2.176517966853272057e+01,2.860376694514122278e+02
2.096466548822037979e+01,1.360185029548132896e+01,6.472778632489969652e+01,2.167036337961897985e+01,2.864920376132167235e+02
2.106134854467820716e+01,1.357457219944483384e+01,6.484901003046651624e+01,2.157641777008866768e+01,2.869433062203149234e+02
2.115800128286014825e+01,1.354733088519386719e+01,6.496933868774641496e+01,2.148333042705971963e+01,2.873915099652932668e+02
2.125462357956937964e+01,1.352012784687600977e+01,6.508878297488941200e+01,2.139108917823457645e+01,2.878366829923337491e+02
2.135121531185984267e+01,1.349296452559485893e+01,6.520735338838547079e+01,2.129968208601967206e+01,2.882788589086751472e+02
2.144777635703695040e+01,1.346584231105039642e+01,6.532506024713255499e+01,2.120909744181704326e+01,2.887180707957413688e+02
2.154430659265839409e+01,1.343876254312555396e+01,6.544191369639128197e+01,2.111932376048316229e+01,2.891543512200082660e+02
2.164080589653488929e+01,1.341172651342085231e+01,6.555792371163002485e+01,2.103034977494911217e+01,2.895877322435652559e+02
2.173727414673093605e+01,1.338473546673909986e+01,6.567310010226434258e+01,2.094216443099655933e+01,2.900182454344317762e+02
2.183371122156555089e+01,1.335779060252174055e+01,6.578745251529414872e+01,2.085475688218411250e+01,2.904459218765901483e+02
2.193011699961301986e+01,1.333089307623866659e+01,6.590099043884171692e+01,2.076811648491960938e+01,2.908707921797720815e+02
2.202649135970365890e+01,1.330404400073325810e+01,6.601372320559401885e+01,2.068223279367271772e+01,2.912928864890012619e+02
2.212283418092450660e+01,1.327724444752400856e+01,6.612565999615283374e+01,2.059709555632316835e+01,2.917122344938821925e+02
2.221914534262008800e+01,1.325049544806470081e+01,6.623680984229380897e+01,2.051269470964149377e+01,2.921288654376756426e+02
2.231542472439312519e+01,1.322379799496368413e+01,6.634718163014041181e+01,2.042902037489591294e+01,2.925428081261352986e+02
2.241167220610524780e+01,1.319715304316499704e+01,6.645678410325260188e+01,2.034606285358240996e+01,2.929540909361236345e+02
2.250788766787773199e+01,1.317056151109140316e+01,6.656562586563433115e+01,2.026381262327425503e+01,2.933627418240278644e+02
2.260407099009217546e+01,1.314402428175158377e+01,6.667371538466234426e+01,2.018226033358606486e+01,2.937687883339629593e+02
2.270022205339123289e+01,1.311754220381205016e+01,6.678106099393853867e+01,2.010139680224941472e+01,2.941722576057678111e+02
