# Well Angle,Fracture 1,Fracture 2,Fracture 3,Pressure Drop
1.707392661189731342e+01,1.486976901631320302e+01,5.889665880650532159e+01,2.623357217718148959e+01,3.662629543849371316e+02
1.717171859969616676e+01,1.484203409443167487e+01,5.906500006597335073e+01,2.609296583959497795e+01,3.670614083908434395e+02
1.726948539327328902e+01,1.481422318631615020e+01,5.923181245396334305e+01,2.595396435972050497e+01,3.678534661761228790e+02
1.736722686008803862e+01,1.478634175305319154e+01,5.939711896422187465e+01,2.581653928272493204e+01,3.686392129321632183e+02
1.746494286781583938e+01,1.475839507082691604e+01,5.956094209245502924e+01,2.568066283671805294e+01,3.694187322291226110e+02
1.756263328434915749e+01,1.473038823731142344e+01,5.972330385048653056e+01,2.554630791220204955e+01,3.701921060566837127e+02
1.766029797779842170e+01,1.470232617781928397e+01,5.988422577992201923e+01,2.541344804225868970e+01,3.709594148635231363e+02
1.775793681649299316e+01,1.467421365121643539e+01,6.004372896533711668e+01,2.528205738344643905e+01,3.717207375955772477e+02
1.785554966898209628e+01,1.464605525561344379e+01,6.020183404701088392e+01,2.515211069737567939e+01,3.724761517331119194e+02
1.795313640403578148e+01,1.461785543384234742e+01,6.035856123322145095e+01,2.502358333293619452e+01,3.732257333266726960e+02
1.805069689064582761e+01,1.458961847872865292e+01,6.051393031212314355e+01,2.489645120914820708e+01,3.739695570319261719e+02
1.814823099802668338e+01,1.456134853816616825e+01,6.066796066322071113e+01,2.477069079861311351e+01,3.747076961434580085e+02
1.824573859561641953e+01,1.453304962000380662e+01,6.082067126845704053e+01,2.464627911153914752e+01,3.754402226275437897e+02
1.834321955307760277e+01,1.450472559675114148e+01,6.097208072293048531e+01,2.452319368031836788e+01,3.761672071539582021e+02
1.844067374029825146e+01,1.447638021011110965e+01,6.112220724525540305e+01,2.440141254463349085e+01,3.768887191268045171e+02
1.853810102739272025e+01,1.444801707534648116e+01,6.127106868758007607e+01,2.428091423707344632e+01,3.776048267144727220e+02
1.863550128470263090e+01,1.441963968548679098e+01,6.141868254527621218e+01,2.416167776923699151e+01,3.783155968786829249e+02
1.873287438279774619e+01,1.439125141538228903e+01,6.156506596631196260e+01,2.404368261830574838e+01,3.790210954027031676e+02
1.883022019247690437e+01,1.436285552561140655e+01,6.171023576032066416e+01,2.392690871406793462e+01,3.797213869187248179e+02
1.892753858476886819e+01,1.433445516624714244e+01,6.185420840737754133e+01,2.381133642637530556e+01,3.804165349344688138e+02
1.902482943093325574e+01,1.430605338048819064e+01,6.199700006649491257e+01,2.369694655301691100e+01,3.811066018590096860e+02
1.912209260246140019e+01,1.427765310816052136e+01,6.213862658384699245e+01,2.358372030799248265e+01,3.817916490278714150e+02
1.921932797107723090e+01,1.424925718909405070e+01,6.227910350073393175e+01,2.347163931017201222e+01,3.824717367274072330e+02
1.931653540873815800e+01,1.422086836637955720e+01,6.241844606129571815e+01,2.336068557232470866e+01,3.831469242184844006e+02
1.941371478763591796e+01,1.419248928951061295e+01,6.255666921998462016e+01,2.325084149050476512e+01,3.838172697595096565e+02
1.951086598019748664e+01,1.416412251741502004e+01,6.269378764880477917e+01,2.314208983378020079e+01,3.844828306288094382e+02
1.960798885908587152e+01,1.413577052137994983e+01,6.282981574432875504e+01,2.303441373429128802e+01,3.851436631463893718e+02
1.970508329720103546e+01,1.410743568787500912e+01,6.296476763449761904e+01,2.292779667762735940e+01,3.857998226950843446e+02
1.980214916768070310e+01,1.407912032127687141e+01,6.309865718521423616e+01,2.282222249350888532e+01,3.864513637411356513e+02
1.989918634390121710e+01,1.405082664650010216e+01,6.323149800673542131e+01,2.271767534676446942e+01,3.870983398542001623e+02
1.999619469947839079e+01,1.402255681153657996e+01,6.336330345987126833e+01,2.261413972859215349e+01,3.877408037268199337e+02
2.009317410826832884e+01,1.399431288990798450e+01,6.349408666199883555e+01,2.251160044809317640e+01,3.883788071933532251e+02
2.019012444436827991e+01,1.396609688303405150e+01,6.362386049289580114e+01,2.241004262407014025e+01,3.890124012484141076e+02
2.028704558211743603e+01,1.393791072252029650e+01,6.375263760040083838e+01,2.230945167707885801e+01,3.896416360648025261e+02
2.038393739609776389e+01,1.390975627236762691e+01,6.388043040590767419e+01,2.220981332172469891e+01,3.902665610109623913e+02
2.048079976113485046e+01,1.388163533110737013e+01,6.400725110969696630e+01,2.211111355919565113e+01,3.908872246679772502e+02
2.057763255229867028e+01,1.385354963386396321e+01,6.413311169611357343e+01,2.201333867002245981e+01,3.915036748461230331e+02
